GLEntryID,PostingDate,AccountID,Debit,Credit,VoucherType,VoucherNumber,SourceDocumentType,SourceDocumentID,SourceLineID,CostCenterID,Description,CreatedByEmployeeID,CreatedDate,FiscalYear,FiscalPeriod
792501,2026-06-29,2,0.0,978.45,DisbursementPayment,DP-2026-028484,DisbursementPayment,28484,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792503,2026-06-26,2,0.0,831.16,DisbursementPayment,DP-2026-028485,DisbursementPayment,28485,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792505,2026-06-28,2,0.0,916.61,DisbursementPayment,DP-2026-028486,DisbursementPayment,28486,,4.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792507,2026-06-26,2,0.0,416.0,DisbursementPayment,DP-2026-028487,DisbursementPayment,28487,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792509,2026-06-30,2,0.0,54.2,DisbursementPayment,DP-2026-028488,DisbursementPayment,28488,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792511,2026-06-22,2,0.0,2919.05,DisbursementPayment,DP-2026-028489,DisbursementPayment,28489,,4.0,Record vendor payment,2,2026-06-22 12:00:00,2026,6
792513,2026-06-21,2,0.0,398.43,DisbursementPayment,DP-2026-028490,DisbursementPayment,28490,,5.0,Record vendor payment,2,2026-06-21 12:00:00,2026,6
792515,2026-06-28,2,0.0,46.18,DisbursementPayment,DP-2026-028491,DisbursementPayment,28491,,4.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792517,2026-06-29,2,0.0,115.08,DisbursementPayment,DP-2026-028492,DisbursementPayment,28492,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792519,2026-06-24,2,0.0,228.33,DisbursementPayment,DP-2026-028493,DisbursementPayment,28493,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792521,2026-06-21,2,0.0,1782.63,DisbursementPayment,DP-2026-028494,DisbursementPayment,28494,,4.0,Record vendor payment,2,2026-06-21 12:00:00,2026,6
792523,2026-06-27,2,0.0,44.16,DisbursementPayment,DP-2026-028495,DisbursementPayment,28495,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792525,2026-06-30,2,0.0,792.25,DisbursementPayment,DP-2026-028496,DisbursementPayment,28496,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792527,2026-06-26,2,0.0,381.87,DisbursementPayment,DP-2026-028497,DisbursementPayment,28497,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792529,2026-06-22,2,0.0,155.08,DisbursementPayment,DP-2026-028498,DisbursementPayment,28498,,4.0,Record vendor payment,2,2026-06-22 12:00:00,2026,6
792531,2026-06-29,2,0.0,362.32,DisbursementPayment,DP-2026-028499,DisbursementPayment,28499,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792533,2026-06-30,2,0.0,478.35,DisbursementPayment,DP-2026-028500,DisbursementPayment,28500,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792535,2026-06-24,2,0.0,46.4,DisbursementPayment,DP-2026-028501,DisbursementPayment,28501,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792537,2026-06-24,2,0.0,375.13,DisbursementPayment,DP-2026-028502,DisbursementPayment,28502,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792539,2026-06-27,2,0.0,780.16,DisbursementPayment,DP-2026-028503,DisbursementPayment,28503,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792541,2026-06-27,2,0.0,1411.92,DisbursementPayment,DP-2026-028504,DisbursementPayment,28504,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792543,2026-06-29,2,0.0,1786.28,DisbursementPayment,DP-2026-028505,DisbursementPayment,28505,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792545,2026-06-26,2,0.0,245.86,DisbursementPayment,DP-2026-028506,DisbursementPayment,28506,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792547,2026-06-26,2,0.0,665.34,DisbursementPayment,DP-2026-028507,DisbursementPayment,28507,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792549,2026-06-29,2,0.0,2992.08,DisbursementPayment,DP-2026-028508,DisbursementPayment,28508,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792551,2026-06-21,2,0.0,513.0,DisbursementPayment,DP-2026-028509,DisbursementPayment,28509,,4.0,Record vendor payment,2,2026-06-21 12:00:00,2026,6
792553,2026-06-23,2,0.0,87.07,DisbursementPayment,DP-2026-028510,DisbursementPayment,28510,,4.0,Record vendor payment,2,2026-06-23 12:00:00,2026,6
792555,2026-06-25,2,0.0,3840.18,DisbursementPayment,DP-2026-028511,DisbursementPayment,28511,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792557,2026-06-29,2,0.0,980.85,DisbursementPayment,DP-2026-028512,DisbursementPayment,28512,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792559,2026-06-21,2,0.0,2489.56,DisbursementPayment,DP-2026-028513,DisbursementPayment,28513,,4.0,Record vendor payment,2,2026-06-21 12:00:00,2026,6
792561,2026-06-26,2,0.0,205.72,DisbursementPayment,DP-2026-028514,DisbursementPayment,28514,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792563,2026-06-22,2,0.0,163.0,DisbursementPayment,DP-2026-028515,DisbursementPayment,28515,,4.0,Record vendor payment,2,2026-06-22 12:00:00,2026,6
792565,2026-06-25,2,0.0,499.13,DisbursementPayment,DP-2026-028516,DisbursementPayment,28516,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792567,2026-06-28,2,0.0,1365.6,DisbursementPayment,DP-2026-028517,DisbursementPayment,28517,,5.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792569,2026-06-29,2,0.0,85.73,DisbursementPayment,DP-2026-028518,DisbursementPayment,28518,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792571,2026-06-21,2,0.0,198.17,DisbursementPayment,DP-2026-028519,DisbursementPayment,28519,,4.0,Record vendor payment,2,2026-06-21 12:00:00,2026,6
792573,2026-06-30,2,0.0,583.04,DisbursementPayment,DP-2026-028520,DisbursementPayment,28520,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792575,2026-06-25,2,0.0,662.8,DisbursementPayment,DP-2026-028521,DisbursementPayment,28521,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792577,2026-06-23,2,0.0,676.82,DisbursementPayment,DP-2026-028522,DisbursementPayment,28522,,4.0,Record vendor payment,2,2026-06-23 12:00:00,2026,6
792579,2026-06-30,2,0.0,586.92,DisbursementPayment,DP-2026-028523,DisbursementPayment,28523,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792581,2026-06-25,2,0.0,1249.16,DisbursementPayment,DP-2026-028524,DisbursementPayment,28524,,5.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792583,2026-06-24,2,0.0,1721.09,DisbursementPayment,DP-2026-028525,DisbursementPayment,28525,,5.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792585,2026-06-25,2,0.0,126.98,DisbursementPayment,DP-2026-028526,DisbursementPayment,28526,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792587,2026-06-29,2,0.0,105.84,DisbursementPayment,DP-2026-028527,DisbursementPayment,28527,,5.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792589,2026-06-24,2,0.0,2483.56,DisbursementPayment,DP-2026-028528,DisbursementPayment,28528,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792591,2026-06-30,2,0.0,666.07,DisbursementPayment,DP-2026-028529,DisbursementPayment,28529,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792593,2026-06-26,2,0.0,305.75,DisbursementPayment,DP-2026-028530,DisbursementPayment,28530,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792595,2026-06-30,2,0.0,747.37,DisbursementPayment,DP-2026-028531,DisbursementPayment,28531,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792597,2026-06-29,2,0.0,87.89,DisbursementPayment,DP-2026-028532,DisbursementPayment,28532,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792599,2026-06-25,2,0.0,554.57,DisbursementPayment,DP-2026-028533,DisbursementPayment,28533,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792601,2026-06-30,2,0.0,208.07,DisbursementPayment,DP-2026-028534,DisbursementPayment,28534,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792603,2026-06-22,2,0.0,6.96,DisbursementPayment,DP-2026-028535,DisbursementPayment,28535,,4.0,Record vendor payment,2,2026-06-22 12:00:00,2026,6
792605,2026-06-25,2,0.0,452.12,DisbursementPayment,DP-2026-028536,DisbursementPayment,28536,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792607,2026-06-24,2,0.0,255.61,DisbursementPayment,DP-2026-028537,DisbursementPayment,28537,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792609,2026-06-26,2,0.0,1372.14,DisbursementPayment,DP-2026-028538,DisbursementPayment,28538,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792611,2026-06-29,2,0.0,788.76,DisbursementPayment,DP-2026-028539,DisbursementPayment,28539,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792613,2026-06-27,2,0.0,1962.86,DisbursementPayment,DP-2026-028540,DisbursementPayment,28540,,5.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792615,2026-06-30,2,0.0,671.55,DisbursementPayment,DP-2026-028541,DisbursementPayment,28541,,5.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792617,2026-06-25,2,0.0,214.83,DisbursementPayment,DP-2026-028542,DisbursementPayment,28542,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792619,2026-06-24,2,0.0,438.59,DisbursementPayment,DP-2026-028543,DisbursementPayment,28543,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792621,2026-06-27,2,0.0,809.95,DisbursementPayment,DP-2026-028544,DisbursementPayment,28544,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792623,2026-06-30,2,0.0,920.04,DisbursementPayment,DP-2026-028545,DisbursementPayment,28545,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792625,2026-06-28,2,0.0,157.08,DisbursementPayment,DP-2026-028546,DisbursementPayment,28546,,4.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792627,2026-06-29,2,0.0,25.32,DisbursementPayment,DP-2026-028547,DisbursementPayment,28547,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792629,2026-06-27,2,0.0,153.47,DisbursementPayment,DP-2026-028548,DisbursementPayment,28548,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792631,2026-06-26,2,0.0,169.17,DisbursementPayment,DP-2026-028549,DisbursementPayment,28549,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792633,2026-06-25,2,0.0,249.33,DisbursementPayment,DP-2026-028550,DisbursementPayment,28550,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792635,2026-06-26,2,0.0,94.74,DisbursementPayment,DP-2026-028551,DisbursementPayment,28551,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792637,2026-06-29,2,0.0,695.39,DisbursementPayment,DP-2026-028552,DisbursementPayment,28552,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792639,2026-06-24,2,0.0,248.77,DisbursementPayment,DP-2026-028553,DisbursementPayment,28553,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792641,2026-06-30,2,0.0,1024.71,DisbursementPayment,DP-2026-028554,DisbursementPayment,28554,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792643,2026-06-23,2,0.0,3059.13,DisbursementPayment,DP-2026-028555,DisbursementPayment,28555,,5.0,Record vendor payment,2,2026-06-23 12:00:00,2026,6
792645,2026-06-23,2,0.0,447.24,DisbursementPayment,DP-2026-028556,DisbursementPayment,28556,,4.0,Record vendor payment,2,2026-06-23 12:00:00,2026,6
792647,2026-06-25,2,0.0,170.19,DisbursementPayment,DP-2026-028557,DisbursementPayment,28557,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792649,2026-06-25,2,0.0,118.34,DisbursementPayment,DP-2026-028558,DisbursementPayment,28558,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792651,2026-06-29,2,0.0,408.95,DisbursementPayment,DP-2026-028559,DisbursementPayment,28559,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792653,2026-06-29,2,0.0,67.06,DisbursementPayment,DP-2026-028560,DisbursementPayment,28560,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792655,2026-06-23,2,0.0,48.02,DisbursementPayment,DP-2026-028561,DisbursementPayment,28561,,4.0,Record vendor payment,2,2026-06-23 12:00:00,2026,6
792657,2026-06-24,2,0.0,1023.65,DisbursementPayment,DP-2026-028562,DisbursementPayment,28562,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792659,2026-06-23,2,0.0,939.13,DisbursementPayment,DP-2026-028563,DisbursementPayment,28563,,4.0,Record vendor payment,2,2026-06-23 12:00:00,2026,6
792661,2026-06-28,2,0.0,686.04,DisbursementPayment,DP-2026-028564,DisbursementPayment,28564,,4.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792663,2026-06-27,2,0.0,1991.7,DisbursementPayment,DP-2026-028565,DisbursementPayment,28565,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792665,2026-06-27,2,0.0,1534.79,DisbursementPayment,DP-2026-028566,DisbursementPayment,28566,,5.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792667,2026-06-27,2,0.0,1282.61,DisbursementPayment,DP-2026-028567,DisbursementPayment,28567,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792669,2026-06-30,2,0.0,722.6,DisbursementPayment,DP-2026-028568,DisbursementPayment,28568,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792671,2026-06-30,2,0.0,1810.66,DisbursementPayment,DP-2026-028569,DisbursementPayment,28569,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792673,2026-06-25,2,0.0,1902.48,DisbursementPayment,DP-2026-028570,DisbursementPayment,28570,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792675,2026-06-29,2,0.0,689.27,DisbursementPayment,DP-2026-028571,DisbursementPayment,28571,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792677,2026-06-28,2,0.0,497.35,DisbursementPayment,DP-2026-028572,DisbursementPayment,28572,,4.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792679,2026-06-24,2,0.0,1214.39,DisbursementPayment,DP-2026-028573,DisbursementPayment,28573,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792681,2026-06-24,2,0.0,1407.56,DisbursementPayment,DP-2026-028574,DisbursementPayment,28574,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792683,2026-06-26,2,0.0,313.09,DisbursementPayment,DP-2026-028575,DisbursementPayment,28575,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792685,2026-06-25,2,0.0,3289.3,DisbursementPayment,DP-2026-028576,DisbursementPayment,28576,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792687,2026-06-29,2,0.0,205.63,DisbursementPayment,DP-2026-028577,DisbursementPayment,28577,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792689,2026-06-23,2,0.0,803.52,DisbursementPayment,DP-2026-028578,DisbursementPayment,28578,,4.0,Record vendor payment,2,2026-06-23 12:00:00,2026,6
792691,2026-06-23,2,0.0,1123.55,DisbursementPayment,DP-2026-028579,DisbursementPayment,28579,,4.0,Record vendor payment,2,2026-06-23 12:00:00,2026,6
792693,2026-06-25,2,0.0,380.24,DisbursementPayment,DP-2026-028580,DisbursementPayment,28580,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792695,2026-06-23,2,0.0,1193.56,DisbursementPayment,DP-2026-028581,DisbursementPayment,28581,,5.0,Record vendor payment,2,2026-06-23 12:00:00,2026,6
792697,2026-06-27,2,0.0,747.09,DisbursementPayment,DP-2026-028582,DisbursementPayment,28582,,5.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792699,2026-06-30,2,0.0,442.28,DisbursementPayment,DP-2026-028583,DisbursementPayment,28583,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792701,2026-06-24,2,0.0,1142.55,DisbursementPayment,DP-2026-028584,DisbursementPayment,28584,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792703,2026-06-28,2,0.0,1623.32,DisbursementPayment,DP-2026-028585,DisbursementPayment,28585,,5.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792705,2026-06-27,2,0.0,75.47,DisbursementPayment,DP-2026-028586,DisbursementPayment,28586,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792707,2026-06-24,2,0.0,434.76,DisbursementPayment,DP-2026-028587,DisbursementPayment,28587,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792709,2026-06-24,2,0.0,376.21,DisbursementPayment,DP-2026-028588,DisbursementPayment,28588,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792711,2026-06-28,2,0.0,536.66,DisbursementPayment,DP-2026-028589,DisbursementPayment,28589,,4.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792713,2026-06-30,2,0.0,812.87,DisbursementPayment,DP-2026-028590,DisbursementPayment,28590,,5.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792715,2026-06-25,2,0.0,465.32,DisbursementPayment,DP-2026-028591,DisbursementPayment,28591,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792717,2026-06-29,2,0.0,2383.85,DisbursementPayment,DP-2026-028592,DisbursementPayment,28592,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792719,2026-06-30,2,0.0,452.63,DisbursementPayment,DP-2026-028593,DisbursementPayment,28593,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792721,2026-06-30,2,0.0,1219.66,DisbursementPayment,DP-2026-028594,DisbursementPayment,28594,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792723,2026-06-25,2,0.0,896.86,DisbursementPayment,DP-2026-028595,DisbursementPayment,28595,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792725,2026-06-25,2,0.0,3156.74,DisbursementPayment,DP-2026-028596,DisbursementPayment,28596,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792727,2026-06-25,2,0.0,1076.77,DisbursementPayment,DP-2026-028597,DisbursementPayment,28597,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792729,2026-06-26,2,0.0,1756.02,DisbursementPayment,DP-2026-028598,DisbursementPayment,28598,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792731,2026-06-29,2,0.0,3459.41,DisbursementPayment,DP-2026-028599,DisbursementPayment,28599,,5.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792733,2026-06-24,2,0.0,17466.8,DisbursementPayment,DP-2026-028600,DisbursementPayment,28600,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792735,2026-06-30,2,0.0,776.16,DisbursementPayment,DP-2026-028601,DisbursementPayment,28601,,5.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792737,2026-06-26,2,0.0,2621.01,DisbursementPayment,DP-2026-028602,DisbursementPayment,28602,,5.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792739,2026-06-24,2,0.0,189.03,DisbursementPayment,DP-2026-028603,DisbursementPayment,28603,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792741,2026-06-25,2,0.0,1020.15,DisbursementPayment,DP-2026-028604,DisbursementPayment,28604,,5.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792743,2026-06-24,2,0.0,464.53,DisbursementPayment,DP-2026-028605,DisbursementPayment,28605,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
792745,2026-06-26,2,0.0,2948.75,DisbursementPayment,DP-2026-028606,DisbursementPayment,28606,,5.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792747,2026-06-29,2,0.0,1171.11,DisbursementPayment,DP-2026-028607,DisbursementPayment,28607,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792749,2026-06-30,2,0.0,218.95,DisbursementPayment,DP-2026-028608,DisbursementPayment,28608,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792751,2026-06-29,2,0.0,13.9,DisbursementPayment,DP-2026-028609,DisbursementPayment,28609,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792753,2026-06-27,2,0.0,3.2,DisbursementPayment,DP-2026-028610,DisbursementPayment,28610,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792755,2026-06-25,2,0.0,14.27,DisbursementPayment,DP-2026-028611,DisbursementPayment,28611,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792757,2026-06-26,2,0.0,275.5,DisbursementPayment,DP-2026-028612,DisbursementPayment,28612,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792759,2026-06-27,2,0.0,73.97,DisbursementPayment,DP-2026-028613,DisbursementPayment,28613,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792761,2026-06-26,2,0.0,28.59,DisbursementPayment,DP-2026-028614,DisbursementPayment,28614,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792763,2026-06-30,2,0.0,260.49,DisbursementPayment,DP-2026-028615,DisbursementPayment,28615,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792765,2026-06-27,2,0.0,807.85,DisbursementPayment,DP-2026-028616,DisbursementPayment,28616,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792767,2026-06-27,2,0.0,388.93,DisbursementPayment,DP-2026-028617,DisbursementPayment,28617,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792769,2026-06-25,2,0.0,24329.76,DisbursementPayment,DP-2026-028618,DisbursementPayment,28618,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792771,2026-06-28,2,0.0,345.75,DisbursementPayment,DP-2026-028619,DisbursementPayment,28619,,4.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792773,2026-06-27,2,0.0,1842.61,DisbursementPayment,DP-2026-028620,DisbursementPayment,28620,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792775,2026-06-27,2,0.0,907.3,DisbursementPayment,DP-2026-028621,DisbursementPayment,28621,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792777,2026-06-27,2,0.0,20.63,DisbursementPayment,DP-2026-028622,DisbursementPayment,28622,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792779,2026-06-27,2,0.0,1177.75,DisbursementPayment,DP-2026-028623,DisbursementPayment,28623,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792781,2026-06-28,2,0.0,221.57,DisbursementPayment,DP-2026-028624,DisbursementPayment,28624,,4.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792783,2026-06-26,2,0.0,1245.01,DisbursementPayment,DP-2026-028625,DisbursementPayment,28625,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792785,2026-06-29,2,0.0,282.94,DisbursementPayment,DP-2026-028626,DisbursementPayment,28626,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792787,2026-06-27,2,0.0,977.7,DisbursementPayment,DP-2026-028627,DisbursementPayment,28627,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792789,2026-06-27,2,0.0,857.33,DisbursementPayment,DP-2026-028628,DisbursementPayment,28628,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792791,2026-06-29,2,0.0,580.96,DisbursementPayment,DP-2026-028629,DisbursementPayment,28629,,5.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792793,2026-06-27,2,0.0,639.95,DisbursementPayment,DP-2026-028630,DisbursementPayment,28630,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792795,2026-06-28,2,0.0,722.65,DisbursementPayment,DP-2026-028631,DisbursementPayment,28631,,4.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792797,2026-06-29,2,0.0,24908.89,DisbursementPayment,DP-2026-028632,DisbursementPayment,28632,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792799,2026-06-28,2,0.0,19549.86,DisbursementPayment,DP-2026-028633,DisbursementPayment,28633,,4.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792801,2026-06-27,2,0.0,3682.25,DisbursementPayment,DP-2026-028634,DisbursementPayment,28634,,5.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792803,2026-06-28,2,0.0,495.69,DisbursementPayment,DP-2026-028635,DisbursementPayment,28635,,5.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792805,2026-06-29,2,0.0,1216.14,DisbursementPayment,DP-2026-028636,DisbursementPayment,28636,,5.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792807,2026-06-29,2,0.0,88.68,DisbursementPayment,DP-2026-028637,DisbursementPayment,28637,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792809,2026-06-27,2,0.0,2862.38,DisbursementPayment,DP-2026-028638,DisbursementPayment,28638,,4.0,Record vendor payment,2,2026-06-27 12:00:00,2026,6
792811,2026-06-25,2,0.0,5467.63,DisbursementPayment,DP-2026-028639,DisbursementPayment,28639,,5.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792813,2026-06-25,2,0.0,86.51,DisbursementPayment,DP-2026-028640,DisbursementPayment,28640,,4.0,Record vendor payment,2,2026-06-25 12:00:00,2026,6
792815,2026-06-30,2,0.0,266.57,DisbursementPayment,DP-2026-028641,DisbursementPayment,28641,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792817,2026-06-29,2,0.0,973.11,DisbursementPayment,DP-2026-028642,DisbursementPayment,28642,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792819,2026-06-26,2,0.0,478.06,DisbursementPayment,DP-2026-028643,DisbursementPayment,28643,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792821,2026-06-26,2,0.0,167.29,DisbursementPayment,DP-2026-028644,DisbursementPayment,28644,,4.0,Record vendor payment,2,2026-06-26 12:00:00,2026,6
792823,2026-06-28,2,0.0,219.88,DisbursementPayment,DP-2026-028645,DisbursementPayment,28645,,4.0,Record vendor payment,2,2026-06-28 12:00:00,2026,6
792825,2026-06-29,2,0.0,163.93,DisbursementPayment,DP-2026-028646,DisbursementPayment,28646,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792827,2026-06-29,2,0.0,118.53,DisbursementPayment,DP-2026-028647,DisbursementPayment,28647,,4.0,Record vendor payment,2,2026-06-29 12:00:00,2026,6
792829,2026-06-30,2,0.0,489.65,DisbursementPayment,DP-2026-028648,DisbursementPayment,28648,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
792831,2026-06-30,2,0.0,192.15,DisbursementPayment,DP-2026-028649,DisbursementPayment,28649,,4.0,Record vendor payment,2,2026-06-30 12:00:00,2026,6
